submission_date,state,tot_cases,conf_cases,prob_cases,new_case,tot_death,conf_death,new_death
04/24/2020,CT,23921,23921,0,821,1764,1764,125
04/25/2020,CT,24582,24582,0,661,1862,1862,98
04/26/2020,CT,25269,23853,1416,687,1924,1448,62
04/27/2020,CT,25997,25997,0,728,2012,2012,88
04/28/2020,CT,26312,24844,1468,315,2089,1566,77
04/29/2020,CT,26767,25265,1502,455,2168,1628,79
04/30/2020,CT,27700,26140,1560,933,2257,1695,89
5/01/2020,CT,28764,28764,0,1064,2339,2339,82
5/02/2020,CT,29287,29287,0,523,2436,2436,97
5/03/2020,CT,29312,27552,1760,25,2495,1853,59
5/04/2020,CT,29973,28298,1675,661,2556,1907,61
5/05/2020,CT,30621,28881,1740,648,2633,1958,77
5/06/2020,CT,30995,30995,0,374,2718,2718,85
5/07/2020,CT,31784,29908,1876,789,2797,2062,79
5/08/2020,CT,32411,32411,0,627,2874,2874,77
5/09/2020,CT,32984,31013,1971,573,2932,2161,58
5/10/2020,CT,33554,31714,1840,570,2967,2243,35
5/11/2020,CT,33765,31955,1810,211,3008,2294,41
5/12/2020,CT,34333,32461,1872,568,3041,2327,33
05/13/2020,CT,34855,32878,1977,522,3125,2393,84
05/14/2020,CT,35464,33427,2037,609,3219,2466,94
05/15/2020,CT,36085,34059,2026,621,3285,2524,66
05/16/2020,CT,36703,34678,2025,618,3339,2573,54
05/17/2020,CT,37419,35474,1945,716,3408,2636,69
05/18/2020,CT,38116,36176,1940,697,3449,2667,41
05/19/2020,CT,38430,36486,1944,314,3472,2687,23
05/20/2020,CT,39017,37037,1980,587,3529,2730,57
05/21/2020,CT,39208,37189,2019,191,3582,2777,53
05/22/2020,CT,39640,37576,2064,432,3637,2818,55
05/23/2020,CT,40022,37971,2051,382,3675,2845,38
05/24/2020,CT,40468,38384,2084,446,3693,2861,18
05/25/2020,CT,40873,38835,2038,405,3742,2909,49
05/26/2020,CT,41303,39024,2279,430,3769,2936,27
05/27/2020,CT,41288,39295,1993,-15,3803,2966,34
05/28/2020,CT,41559,41559,0,271,3826,3826,23
05/29/2020,CT,41762,39756,2006,203,3868,3020,42
05/30/2020,CT,42022,40009,2013,260,3912,3055,44
05/31/2020,CT,42201,40189,2012,179,3944,3084,32
6/01/2020,CT,42740,40670,2070,539,3964,3110,20
6/02/2020,CT,42979,40941,2038,239,3972,3139,8
6/03/2020,CT,43091,41051,2040,112,3989,3156,17
6/04/2020,CT,43239,41171,2068,148,4007,3171,18
6/05/2020,CT,43460,41387,2073,221,4038,3196,31
6/06/2020,CT,43818,41743,2075,358,4055,3218,17
6/07/2020,CT,43968,41895,2073,150,4071,3229,16
6/08/2020,CT,44092,42017,2075,124,4084,3239,13
6/09/2020,CT,44179,42182,1997,87,4097,3266,13
6/10/2020,CT,44347,42448,1899,168,4120,3283,23
6/11/2020,CT,44461,42557,1904,114,4146,3308,26
6/12/2020,CT,44689,42788,1901,228,4159,3321,13
06/13/2020,CT,44994,43078,1916,305,4186,3342,27
06/14/2020,CT,45088,43172,1916,94,4201,3355,15
06/15/2020,CT,45235,43303,1932,147,4204,3356,3
06/16/2020,CT,45349,43415,1934,114,4210,3362,6
06/17/2020,CT,45429,43487,1942,80,4219,3373,9
06/18/2020,CT,45440,43493,1947,11,4226,3378,7
06/19/2020,CT,45557,43610,1947,117,4238,3385,12
06/20/2020,CT,45715,43763,1952,158,4251,3394,13
06/21/2020,CT,45755,43802,1953,40,4260,3401,9
06/22/2020,CT,45782,43820,1962,27,4263,3403,3
06/23/2020,CT,45899,43941,1958,117,4277,3414,14
06/24/2020,CT,45913,43954,1959,14,4287,3423,10
06/25/2020,CT,45994,44018,1976,81,4298,3434,11
06/26/2020,CT,46059,44086,1973,65,4307,3440,9
06/27/2020,CT,46206,44225,1981,147,4311,3443,4
06/28/2020,CT,46303,44324,1979,97,4316,3448,5
06/29/2020,CT,46362,44384,1978,59,4320,3451,4
06/30/2020,CT,46514,44534,1980,152,4322,3453,2
7/01/2020,CT,46572,44593,1979,58,4324,3457,2
7/02/2020,CT,46646,44672,1974,74,4326,3459,2
7/03/2020,CT,46717,44741,1976,71,4335,3463,9
7/04/2020,CT,46717,44741,1976,0,4335,3463,0
7/05/2020,CT,46717,44741,1976,0,4335,3463,0
7/06/2020,CT,46976,44997,1979,259,4338,3466,3
7/07/2020,CT,47033,45056,1977,57,4338,3466,0
7/08/2020,CT,47108,45129,1979,75,4343,3471,5
7/09/2020,CT,47209,45224,1985,101,4348,3476,5
7/10/2020,CT,47287,45308,1979,78,4348,3476,0
7/11/2020,CT,47287,45308,1979,0,4348,3476,0
7/12/2020,CT,47287,45308,1979,0,4348,3476,0
07/13/2020,CT,47510,45523,1987,223,4371,3492,23
07/14/2020,CT,47530,45547,1983,20,4372,3497,1
07/15/2020,CT,47636,45653,1983,106,4380,3505,8
07/16/2020,CT,47750,45771,1979,114,4389,3515,9
07/17/2020,CT,47893,45910,1983,143,4396,3519,7
07/18/2020,CT,47893,45910,1983,0,4396,3519,0
07/19/2020,CT,47893,45910,1983,0,4396,3519,0
07/20/2020,CT,48055,46071,1984,162,4406,3525,10
07/21/2020,CT,48096,46116,1980,41,4406,3527,0
07/22/2020,CT,48223,46203,2020,127,4406,3527,0
07/23/2020,CT,48232,46213,2019,9,4410,3530,4
